ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,4G,3G,TELEFONIAFIJA,WIRELESS,SATELITAL,id_Provincia,id_Localidad,id_Partido
--,--,--,--,--,SI,--,SI,--,18,1238,111
--,--,--,--,SI,SI,SI,SI,--,18,1330,111
--,--,--,--,SI,SI,--,--,--,18,1350,111
--,--,--,--,--,--,--,--,--,18,1409,111
--,--,--,SI,SI,--,SI,SI,--,18,1478,111
--,--,--,--,--,--,--,--,--,18,1728,111
--,--,--,--,--,--,--,SI,--,18,1838,111
--,--,--,--,--,--,--,SI,--,18,1900,111
--,--,--,--,--,--,--,--,--,18,1950,111
SI,--,--,--,SI,SI,--,SI,--,18,1988,111
--,--,--,--,SI,SI,--,--,--,18,1990,111
--,--,--,--,--,SI,--,--,--,18,2048,111
--,--,--,--,--,--,--,--,--,18,2107,111
--,--,--,--,--,--,--,--,--,18,2155,111
--,--,--,--,--,--,--,--,--,18,2363,111
--,--,--,--,--,--,--,--,--,18,2610,111
--,--,--,--,--,--,--,--,--,18,2650,111
--,--,--,--,--,--,--,SI,--,18,3017,111
--,--,--,--,--,--,--,--,--,18,2973,111
--,--,--,SI,SI,SI,--,SI,--,18,3046,111
--,--,--,--,--,--,--,--,--,18,3507,111
--,--,--,--,--,--,--,--,--,18,13,171
--,--,--,--,--,--,--,--,--,18,605,171
--,--,--,--,--,--,--,--,--,18,910,171
--,--,--,--,--,--,--,--,--,18,1011,171
--,--,--,--,--,--,--,--,--,18,1060,171
--,--,--,--,SI,SI,--,--,--,18,1136,171
--,--,--,--,SI,--,SI,SI,--,18,1795,171
--,--,--,--,--,--,SI,SI,--,18,1798,171
SI,--,SI,--,SI,SI,SI,SI,--,18,1811,171
--,--,--,--,--,--,--,SI,--,18,1831,171
--,--,--,--,SI,SI,--,--,--,18,1895,171
--,--,--,--,--,--,SI,SI,--,18,1961,171
--,--,--,--,SI,SI,--,--,--,18,1974,171
--,--,--,--,--,--,--,--,--,18,2078,171
--,--,--,--,--,--,--,SI,--,18,2128,171
--,--,--,--,SI,SI,--,--,--,18,2140,171
--,--,--,--,--,--,--,--,--,18,2493,171
--,--,--,--,--,--,--,--,--,18,2971,171
--,--,--,--,--,--,--,SI,--,18,3150,171
--,--,--,SI,SI,--,SI,--,--,20,1012,370
SI,SI,--,SI,SI,SI,SI,--,--,20,1484,370
SI,--,--,SI,SI,SI,SI,--,--,20,1490,370
--,SI,--,--,SI,--,SI,SI,--,20,2282,370
--,--,--,SI,SI,SI,--,SI,SI,20,2842,370
SI,--,--,--,SI,SI,SI,SI,--,20,2869,370
SI,SI,--,SI,SI,SI,SI,SI,SI,20,2959,370
SI,SI,--,SI,SI,SI,SI,SI,--,20,2990,370
SI,SI,--,SI,SI,SI,SI,--,--,20,3133,370
--,--,--,--,--,--,--,--,--,21,705,8
SI,SI,--,--,SI,SI,SI,SI,SI,20,1456,168
SI,--,--,--,SI,--,SI,--,--,20,1612,168
--,--,--,--,--,--,SI,SI,SI,20,1702,168
--,--,--,--,--,--,--,--,SI,20,1913,168
--,--,--,--,SI,--,SI,SI,--,20,1981,168
--,--,--,--,SI,SI,SI,SI,--,20,2028,168
SI,--,--,--,SI,--,SI,--,--,20,2072,168
SI,SI,--,SI,SI,SI,SI,SI,SI,20,2120,168
--,--,--,--,SI,--,SI,--,--,20,2218,168
SI,SI,--,--,SI,SI,SI,SI,--,20,2314,168
--,--,--,--,--,--,SI,--,SI,20,2637,168
--,--,--,--,SI,--,SI,--,--,20,2854,168
--,--,--,--,--,--,--,SI,SI,18,3350,212
--,--,--,--,--,--,--,SI,--,18,120,217
--,--,--,SI,SI,--,--,SI,--,18,121,217
--,--,--,SI,SI,--,--,SI,SI,18,278,217
--,--,--,--,--,--,--,SI,--,18,510,217
--,--,--,--,--,--,--,--,SI,18,552,217
--,--,--,--,--,--,--,SI,--,18,731,217
--,--,--,--,--,--,--,--,--,18,766,217
--,--,--,--,--,--,--,--,--,18,795,217
--,--,--,--,SI,SI,--,SI,--,18,828,217
--,--,--,--,--,--,--,--,--,18,585,217
--,--,--,--,--,--,--,--,--,18,1102,217
--,--,--,SI,--,--,--,SI,--,18,1114,217
--,--,--,--,--,--,--,--,--,18,1215,217
--,--,--,--,SI,SI,--,--,--,18,1220,217
--,SI,--,--,--,--,SI,SI,--,18,1343,217
--,--,--,--,--,--,--,--,--,18,1409,217
--,--,--,--,--,--,--,SI,--,18,1763,217
--,--,--,--,--,--,--,--,--,18,1802,217
SI,--,SI,SI,--,--,SI,SI,--,18,1803,217
--,SI,--,SI,SI,SI,--,--,--,18,1962,217
--,--,--,--,--,--,--,SI,SI,18,2047,217
--,--,--,--,--,--,--,--,--,18,2059,217
SI,SI,--,SI,SI,SI,SI,--,SI,16,3189,289
--,--,--,SI,SI,SI,SI,SI,SI,16,3474,289
--,--,--,SI,--,--,--,SI,--,16,126,332
--,--,--,--,--,--,--,SI,--,16,661,332
SI,--,--,SI,SI,SI,SI,SI,SI,16,1024,332
--,--,--,--,--,--,--,--,--,16,1664,332
--,--,--,--,SI,--,--,--,SI,16,1993,332
--,--,--,--,SI,--,--,SI,--,16,2185,332
--,--,--,--,SI,--,--,SI,--,16,2744,332
--,--,--,SI,SI,--,--,--,--,16,2974,332
--,--,--,--,--,--,--,--,--,16,3225,332
--,--,--,--,--,--,--,--,--,16,3232,332
SI,--,--,SI,SI,--,SI,SI,SI,16,3247,332
--,--,--,SI,SI,--,--,--,SI,16,172,339
--,--,--,SI,SI,--,--,--,--,16,1005,339
--,--,--,SI,SI,SI,--,--,SI,16,1275,339
--,--,--,SI,--,--,--,--,--,15,2503,127
--,--,--,--,--,--,--,--,--,15,2649,127
--,--,--,--,--,--,SI,SI,SI,15,3505,127
SI,--,SI,SI,SI,SI,SI,SI,SI,15,106,174
--,--,--,--,SI,SI,--,SI,--,15,276,174
--,--,SI,--,SI,SI,SI,SI,SI,15,308,174
--,--,--,--,--,--,--,--,--,15,331,174
--,--,--,--,--,--,--,--,--,15,335,174
--,--,--,--,--,--,--,--,--,15,336,174
--,--,--,--,--,--,--,--,--,15,338,174
--,--,--,--,SI,SI,SI,SI,--,15,342,174
--,--,--,--,--,--,--,--,--,15,349,174
--,--,--,--,--,--,--,--,--,15,350,174
--,--,--,--,SI,SI,--,--,--,15,351,174
--,--,--,--,--,--,--,--,SI,15,353,174
--,--,--,--,--,--,--,SI,--,15,363,174
--,--,--,--,--,--,--,--,--,15,364,174
--,--,--,--,--,--,--,SI,--,15,370,174
--,--,--,--,SI,SI,--,--,--,15,373,174
--,--,--,--,--,SI,--,--,--,15,375,174
--,--,--,--,--,--,--,SI,--,15,382,174
--,--,--,--,--,--,--,SI,--,15,381,174
--,--,--,--,--,--,--,--,--,15,386,174
--,--,--,--,--,--,SI,--,SI,15,2786,4
--,--,--,SI,SI,--,--,SI,SI,15,3290,4
--,--,--,--,--,--,--,SI,--,15,3429,4
--,--,--,--,--,--,--,SI,--,15,3882,4
--,--,--,--,--,--,--,--,--,15,268,6
--,--,--,--,SI,SI,SI,SI,--,15,1230,6
--,--,--,--,--,--,--,--,--,15,1259,6
--,--,--,--,SI,--,SI,SI,SI,15,1624,6
--,--,--,--,--,--,--,--,--,15,1921,6
--,--,--,--,--,--,--,--,--,15,2264,6
--,--,--,--,--,--,--,--,--,15,2779,6
--,--,--,--,--,--,SI,SI,SI,15,3129,6
SI,SI,SI,SI,SI,SI,SI,SI,SI,15,3532,6
--,--,--,--,--,--,--,--,--,15,484,25
--,--,--,--,--,--,--,--,--,15,810,25
--,--,--,SI,SI,SI,--,--,SI,15,820,25
SI,SI,SI,SI,SI,SI,SI,SI,SI,15,822,25
--,--,--,SI,--,--,--,--,SI,16,1294,339
--,--,--,SI,SI,SI,SI,SI,SI,15,1014,25
--,--,--,SI,SI,--,--,SI,SI,15,1104,25
--,SI,SI,SI,SI,SI,SI,SI,SI,15,2025,25
--,SI,SI,SI,SI,SI,SI,SI,SI,15,2279,25
--,SI,--,--,SI,SI,--,SI,SI,15,2753,25
--,--,--,--,SI,SI,--,--,--,15,194,33
--,--,--,--,SI,SI,--,--,--,15,371,33
--,--,--,--,SI,SI,--,--,--,15,965,33
SI,SI,--,SI,SI,SI,SI,SI,SI,15,1194,33
--,--,--,--,SI,SI,--,--,SI,15,1248,33
--,--,--,--,--,--,--,--,--,15,2322,33
--,--,--,--,--,--,SI,--,SI,15,2972,33
SI,--,SI,SI,--,SI,SI,SI,--,15,389,174
--,--,--,--,--,--,--,SI,--,15,391,174
--,--,--,--,--,--,--,SI,--,15,396,174
--,--,--,--,--,--,--,--,--,15,397,174
--,--,--,--,--,--,--,SI,--,15,397,174
--,--,--,--,--,--,--,SI,--,15,398,174
--,--,--,--,--,--,--,--,--,15,402,174
--,--,--,--,SI,SI,--,--,--,15,403,174
--,--,--,--,SI,SI,--,SI,--,15,406,174
--,--,--,--,SI,SI,--,--,--,15,411,174
--,--,--,--,--,--,--,SI,--,15,428,174
--,--,--,--,--,--,--,SI,--,15,430,174
--,--,--,--,SI,SI,--,--,--,15,432,174
--,--,--,--,--,--,--,SI,--,15,437,174
--,--,--,--,SI,SI,SI,SI,--,15,436,174
--,--,--,--,--,--,--,--,--,15,440,174
--,--,--,--,--,--,--,SI,--,15,441,174
--,--,--,--,--,--,--,SI,--,15,450,174
--,--,--,--,SI,SI,--,--,--,15,451,174
--,--,--,--,--,--,--,SI,--,15,453,174
--,--,--,--,--,--,--,--,--,15,454,174
--,--,--,--,--,--,--,SI,--,15,457,174
--,--,--,--,--,--,--,--,--,15,458,174
--,--,--,--,--,--,--,SI,--,15,474,174
--,--,--,--,--,--,--,SI,--,15,476,174
--,--,--,--,SI,SI,--,--,--,15,480,174
--,--,--,SI,SI,SI,--,SI,SI,15,721,174
--,SI,--,--,SI,--,SI,SI,SI,15,774,174
--,--,--,SI,SI,SI,SI,SI,SI,15,812,174
SI,--,SI,SI,SI,SI,SI,SI,SI,15,846,174
SI,SI,SI,SI,SI,SI,SI,SI,SI,15,848,174
--,--,--,--,SI,--,SI,SI,SI,15,1001,174
--,--,--,--,SI,SI,--,SI,--,15,1449,174
--,--,--,SI,SI,SI,--,SI,SI,15,1529,174
SI,--,SI,SI,SI,SI,SI,SI,SI,15,1530,174
SI,SI,SI,SI,SI,SI,SI,SI,SI,15,1559,174
SI,--,SI,SI,SI,SI,SI,SI,SI,15,1711,174
--,--,--,--,--,--,--,SI,--,15,1715,174
--,--,--,--,SI,--,--,SI,SI,15,2311,174
--,--,--,--,--,--,--,SI,--,15,2649,174
--,--,--,--,--,--,--,--,--,15,2679,174
--,--,--,--,--,--,--,--,SI,15,2688,174
--,--,--,--,SI,SI,--,SI,--,15,2827,174
--,--,--,--,SI,--,--,SI,--,15,3263,174
--,--,--,--,--,--,--,--,--,15,3439,174
--,--,--,--,--,--,--,SI,--,15,3542,174
--,--,--,--,--,--,--,SI,--,15,3838,174
--,--,--,--,SI,SI,SI,SI,SI,15,3715,174
SI,--,SI,SI,SI,SI,SI,SI,SI,15,3761,174
--,--,--,SI,--,SI,--,SI,--,15,3782,174
--,--,--,--,--,--,--,--,--,15,2049,442
--,SI,--,SI,SI,--,--,SI,SI,15,926,301
--,--,--,SI,--,--,--,--,--,15,1812,301
--,--,--,--,--,--,--,--,--,15,2693,301
SI,SI,SI,SI,SI,SI,SI,SI,SI,15,3014,301
--,--,--,--,--,--,--,--,SI,15,3058,301
--,--,--,--,--,--,--,--,--,15,747,307
--,--,--,SI,SI,--,--,SI,SI,15,981,307
SI,--,SI,SI,SI,SI,SI,SI,SI,15,1131,307
--,--,--,--,--,--,--,--,SI,15,2009,307
--,--,--,--,--,--,--,--,--,15,3910,307
--,--,--,--,--,--,--,--,SI,15,2651,307
--,--,--,--,--,--,--,--,SI,15,2707,307
--,--,--,SI,--,--,--,--,--,15,2709,307
--,--,--,--,--,--,--,--,SI,15,3699,307
--,--,--,--,--,--,--,--,--,15,1239,357
SI,--,SI,SI,SI,SI,SI,--,SI,15,2074,357
--,--,--,--,--,--,--,SI,--,15,2733,357
SI,--,SI,SI,SI,SI,SI,SI,--,17,819,94
--,--,--,--,--,--,--,--,--,17,1270,94
--,--,--,--,SI,SI,--,SI,--,17,3749,94
--,--,--,--,SI,--,--,SI,--,17,160,199
--,--,--,--,--,--,--,SI,SI,17,516,199
--,--,--,--,--,--,SI,SI,SI,17,1693,199
--,--,--,--,SI,SI,SI,SI,SI,17,2070,199
--,--,--,--,--,--,--,SI,SI,17,2723,199
--,--,--,--,SI,SI,SI,SI,--,17,2983,199
--,--,--,--,--,--,SI,SI,SI,17,3452,199
--,--,--,--,--,--,--,--,--,17,1245,214
--,--,--,--,--,--,--,--,--,17,1246,214
--,--,--,--,--,--,--,SI,--,17,1274,214
--,--,--,--,--,--,--,SI,--,17,1601,214
--,--,--,--,--,--,SI,SI,--,17,1669,214
--,--,--,--,--,--,--,--,--,17,1896,214
--,--,--,--,--,--,--,SI,--,17,2436,214
--,--,--,--,SI,--,SI,SI,--,17,2513,214
--,--,--,--,--,--,--,SI,--,17,2613,214
--,--,--,--,--,--,--,SI,--,17,3126,214
SI,--,--,SI,--,--,SI,SI,SI,15,2857,357
--,--,--,--,--,--,--,SI,--,15,2872,357
--,--,--,--,--,--,--,SI,SI,15,3039,357
SI,--,SI,SI,SI,SI,SI,SI,SI,15,3072,357
SI,--,SI,SI,SI,SI,SI,SI,SI,15,3291,357
--,--,--,SI,--,--,--,--,--,15,50,426
--,--,--,--,--,--,--,--,SI,15,220,426
--,--,--,--,--,--,SI,--,SI,15,226,426
--,--,--,SI,--,--,--,--,--,15,2495,426
--,--,--,--,--,--,SI,--,SI,15,3292,426
--,--,--,SI,SI,--,SI,SI,SI,15,3500,426
--,SI,--,SI,SI,SI,SI,SI,SI,16,180,18
--,--,--,SI,--,--,--,--,SI,16,751,18
--,--,--,--,SI,SI,--,--,--,16,756,18
--,--,--,--,SI,--,--,SI,SI,16,1028,18
--,--,--,--,SI,--,--,SI,SI,16,1029,18
--,--,--,--,SI,--,--,--,--,16,3406,63
--,--,--,SI,SI,SI,--,SI,--,16,244,71
--,--,--,--,SI,SI,--,SI,SI,16,1328,71
--,--,--,--,SI,--,--,SI,--,16,1869,71
--,--,--,--,--,SI,--,SI,--,16,2065,71
SI,SI,SI,SI,SI,SI,SI,SI,SI,16,3056,71
SI,SI,--,SI,SI,SI,SI,SI,SI,16,3788,71
--,--,--,SI,SI,--,--,--,--,16,360,84
--,--,--,SI,SI,--,--,--,--,16,418,84
--,--,--,--,--,--,--,--,--,16,425,84
SI,--,--,SI,--,--,--,SI,--,16,426,84
SI,SI,--,SI,SI,SI,SI,SI,SI,16,762,84
--,--,--,--,--,--,--,--,--,16,2431,184
--,--,--,--,--,--,--,--,--,16,2433,184
--,--,--,SI,SI,SI,SI,SI,SI,16,1933,84
--,--,--,--,--,--,SI,SI,SI,16,3066,84
--,--,--,--,SI,SI,--,--,--,16,3705,84
--,--,--,SI,--,--,--,--,--,16,380,92
--,--,--,SI,--,--,--,SI,--,16,407,92
--,--,--,SI,--,--,--,--,--,16,478,92
SI,--,--,SI,SI,SI,SI,SI,SI,16,814,92
SI,--,--,SI,SI,SI,SI,SI,SI,16,1208,92
SI,--,--,SI,SI,SI,SI,SI,SI,16,631,159
--,--,--,SI,SI,--,--,SI,--,16,869,159
--,--,--,SI,--,--,--,SI,--,16,1196,159
SI,--,--,SI,SI,SI,SI,--,SI,16,1535,159
--,--,--,SI,--,--,--,SI,SI,16,3246,385
--,--,--,--,--,--,--,--,--,17,619,3
--,--,--,--,SI,--,--,--,--,17,1240,3
--,--,--,--,--,--,--,--,--,17,1865,3
--,--,--,--,--,--,--,SI,--,17,3455,3
--,--,--,--,--,--,--,SI,--,17,3576,3
--,--,--,--,--,--,SI,SI,--,17,3577,3
--,--,--,--,--,--,--,--,--,17,3625,3
--,--,--,--,SI,SI,SI,SI,--,17,3797,3
--,--,--,SI,SI,SI,SI,SI,SI,17,16,4
--,--,--,--,SI,SI,--,SI,--,17,125,4
--,--,--,--,--,--,--,SI,--,17,918,4
--,--,--,--,SI,--,--,SI,--,17,2060,4
SI,--,SI,--,SI,SI,SI,SI,--,17,1312,9
--,--,--,--,--,--,--,--,--,17,1860,9
--,--,--,--,--,--,--,--,--,17,3550,9
--,--,--,--,--,--,--,SI,--,17,3653,9
--,--,--,--,--,--,--,SI,--,17,3654,9
--,--,--,--,--,--,SI,--,--,17,2116,17
--,--,--,--,SI,SI,--,SI,--,17,3622,17
--,--,--,--,SI,SI,--,--,--,17,317,67
--,--,SI,--,--,SI,SI,SI,--,17,318,67
--,--,--,--,--,SI,SI,SI,SI,17,609,67
--,--,SI,--,--,SI,SI,SI,--,17,3353,67
--,--,--,--,--,--,--,--,--,17,3751,67
SI,SI,SI,SI,SI,SI,SI,SI,SI,17,3152,71
--,--,--,--,--,--,--,--,--,17,394,82
--,--,--,--,--,--,SI,--,SI,17,532,82
SI,--,--,--,SI,SI,SI,SI,--,17,724,82
--,--,--,--,--,--,--,--,--,17,1312,82
--,--,--,--,--,--,--,--,--,17,2114,82
--,--,--,--,--,--,--,--,--,17,2115,82
--,--,--,--,--,--,--,--,--,17,2221,82
--,--,--,--,--,--,--,--,--,17,2348,82
--,--,--,--,SI,--,--,--,--,17,2697,82
--,--,--,--,--,--,--,SI,--,17,3512,82
--,--,--,--,--,--,--,SI,--,17,3671,82
SI,SI,--,SI,SI,SI,SI,SI,SI,16,2999,339
--,--,--,--,--,--,--,--,--,16,3101,339
SI,--,--,SI,SI,SI,SI,SI,SI,16,629,338
--,--,--,SI,SI,SI,--,SI,--,16,1934,338
SI,--,--,SI,--,--,SI,SI,SI,16,1983,338
SI,SI,--,SI,SI,SI,SI,SI,SI,16,2997,338
--,--,--,SI,SI,--,--,SI,--,16,156,360
--,--,--,--,SI,--,SI,SI,SI,16,166,360
--,--,--,--,--,--,--,--,--,16,1191,360
--,--,--,SI,SI,--,SI,SI,SI,16,3083,360
--,--,--,--,--,--,--,SI,--,16,38,385
--,--,--,--,--,--,--,--,--,16,626,385
--,--,--,SI,--,--,--,SI,--,16,2258,385
--,--,--,SI,--,--,--,--,--,16,2506,385
--,--,--,--,--,--,--,--,--,16,2764,385
SI,--,--,SI,SI,SI,SI,--,SI,13,3864,200
--,--,--,--,SI,--,--,SI,--,13,107,236
--,--,--,--,SI,--,--,SI,--,13,229,236
--,--,--,--,--,--,--,SI,--,13,734,236
--,SI,--,SI,SI,--,SI,SI,SI,13,765,236
--,--,--,SI,SI,--,SI,--,--,13,1154,236
--,--,--,--,SI,--,SI,--,--,13,1582,236
SI,SI,--,SI,SI,SI,SI,--,--,13,2131,236
--,--,--,--,--,--,--,SI,--,13,2557,236
--,--,--,--,--,--,--,--,--,13,3696,236
--,SI,--,--,--,--,--,--,--,13,3697,236
SI,SI,--,--,SI,SI,SI,SI,SI,13,656,240
--,--,--,--,--,--,--,--,--,13,655,240
--,--,--,--,SI,SI,SI,--,SI,13,1181,240
SI,SI,--,--,SI,SI,SI,SI,SI,13,1510,240
--,--,--,--,--,--,--,--,--,13,2387,240
--,SI,--,--,SI,SI,SI,SI,--,12,1596,376
--,--,--,--,--,--,SI,SI,--,12,1757,376
--,--,--,--,--,--,SI,--,--,12,1920,376
--,--,--,--,--,--,SI,SI,--,12,2090,376
--,--,--,--,SI,--,--,--,--,12,2247,376
--,--,--,SI,SI,SI,SI,SI,--,12,2449,376
--,--,--,--,SI,SI,--,--,--,12,2747,376
--,--,--,SI,--,--,--,--,--,12,2880,376
--,--,--,--,SI,SI,SI,SI,--,12,2916,376
--,--,--,--,SI,SI,SI,SI,--,12,2940,376
--,--,SI,--,SI,SI,SI,SI,--,12,3061,376
SI,SI,SI,SI,SI,SI,SI,SI,--,12,3187,376
--,--,--,--,SI,SI,SI,SI,--,12,3560,376
--,--,--,SI,SI,SI,--,SI,--,12,2579,372
--,SI,--,SI,SI,SI,--,SI,SI,12,3165,372
--,--,--,SI,SI,SI,SI,SI,--,12,3441,372
--,SI,SI,--,SI,SI,SI,SI,--,12,8,376
--,--,--,--,SI,SI,--,--,--,12,337,376
--,--,--,--,SI,SI,--,--,--,12,354,376
--,--,--,--,--,--,--,--,--,12,367,376
--,--,--,--,--,--,--,--,--,12,376,376
--,--,--,--,SI,SI,--,--,--,12,390,376
--,--,--,--,--,--,--,--,--,12,417,376
--,--,--,--,--,--,--,--,--,12,455,376
--,--,--,--,SI,SI,--,SI,--,12,662,376
SI,--,SI,SI,--,--,SI,SI,SI,12,1077,376
--,--,--,--,SI,SI,--,--,--,12,1078,376
--,--,--,--,--,--,SI,SI,--,12,1276,376
--,--,--,--,--,--,--,--,--,12,1324,376
--,--,--,--,--,--,--,--,--,12,1334,376
--,--,--,--,SI,--,--,SI,--,12,1833,420
--,--,--,SI,SI,SI,--,SI,--,12,3140,420
SI,--,--,SI,SI,SI,SI,SI,SI,12,3456,420
--,--,--,--,--,--,--,--,--,12,3567,420
--,--,--,--,SI,--,SI,--,SI,13,8,3
--,--,--,SI,SI,--,SI,--,--,13,66,3
--,--,--,--,--,--,--,SI,--,13,104,3
--,--,--,--,SI,--,--,SI,--,13,883,3
--,--,--,--,SI,--,SI,SI,SI,13,889,3
--,--,--,SI,--,--,--,SI,--,13,3107,3
--,--,--,SI,SI,--,SI,SI,SI,13,3230,3
SI,SI,--,SI,SI,SI,SI,SI,SI,13,182,20
--,SI,--,--,SI,SI,SI,SI,SI,13,252,20
--,--,--,--,--,--,--,--,--,13,463,20
--,--,--,--,SI,SI,--,--,--,13,1383,20
--,--,--,--,--,--,--,--,--,13,2713,20
SI,SI,--,SI,SI,SI,SI,--,SI,13,202,64
SI,--,--,SI,SI,SI,SI,--,SI,13,625,64
--,--,--,SI,--,--,SI,--,--,13,1156,64
--,--,--,--,--,--,--,--,--,13,1157,64
--,--,--,--,--,--,--,SI,--,13,1158,64
--,--,--,--,--,--,--,--,--,13,1819,64
--,--,--,--,--,--,--,--,--,13,2522,64
--,--,--,--,SI,--,--,--,--,13,2523,64
--,--,--,--,--,--,--,SI,--,13,2810,64
--,SI,--,--,SI,--,SI,SI,SI,13,3059,64
--,--,--,SI,--,--,--,--,--,13,489,69
SI,--,--,--,SI,--,SI,--,--,13,555,69
SI,SI,--,--,SI,SI,SI,--,SI,13,638,69
--,--,--,--,SI,--,--,--,--,13,767,69
--,--,--,--,--,--,--,--,--,13,2170,69
--,--,--,--,SI,SI,--,SI,--,13,2486,69
--,--,--,--,--,--,--,SI,--,13,2795,69
--,--,--,--,--,--,--,--,--,13,2859,69
--,--,--,--,--,--,--,--,--,16,3162,385
SI,--,--,--,SI,SI,SI,--,--,13,3203,69
--,--,--,--,--,--,--,--,--,13,443,71
SI,SI,--,SI,SI,SI,SI,SI,--,13,1511,71
--,--,--,--,SI,SI,--,SI,--,13,2509,71
SI,SI,--,SI,SI,SI,SI,SI,SI,13,2762,71
--,--,--,--,SI,SI,--,--,--,13,2763,71
--,--,--,--,--,--,--,--,--,13,312,102
--,SI,--,SI,SI,SI,SI,SI,SI,13,991,102
--,SI,--,--,SI,--,--,--,--,13,1878,102
--,--,--,--,--,--,--,--,--,13,3225,102
--,--,--,--,--,--,SI,--,--,13,16,128
--,--,--,--,SI,--,--,--,--,13,18,128
SI,--,--,--,--,--,SI,--,--,13,972,128
SI,--,--,--,SI,SI,SI,--,SI,13,1348,128
--,--,--,--,SI,--,SI,--,--,13,2372,128
--,--,--,--,SI,--,--,SI,--,13,2846,240
SI,SI,--,--,SI,SI,SI,SI,--,13,2855,240
SI,SI,--,--,SI,--,SI,SI,SI,13,3008,240
--,--,--,--,--,--,--,--,--,13,3067,240
--,--,--,--,SI,--,--,--,--,13,3117,240
SI,--,--,--,SI,--,--,--,--,13,3173,240
--,--,--,--,--,--,--,--,--,13,3541,240
--,--,--,--,--,--,--,--,--,13,3816,240
--,--,--,--,--,--,--,--,--,13,310,277
--,--,--,--,--,--,--,--,--,13,352,277
--,--,--,--,--,--,--,--,--,13,387,277
--,--,--,--,SI,SI,SI,--,--,13,666,277
--,--,--,--,--,--,--,--,--,13,2023,277
SI,SI,--,SI,SI,SI,SI,--,--,13,2463,277
--,--,--,--,SI,--,--,--,--,13,2721,277
SI,--,--,--,SI,SI,SI,--,SI,13,2852,277
--,--,--,--,--,--,--,--,SI,13,3366,277
--,--,--,--,--,--,--,--,--,13,3740,277
--,--,--,SI,SI,SI,SI,SI,--,13,68,286
--,--,--,--,--,--,--,--,--,13,377,286
--,--,--,--,SI,SI,--,--,--,13,378,286
--,SI,--,SI,SI,--,SI,--,SI,13,630,286
--,--,--,SI,SI,--,SI,--,--,13,632,286
--,--,--,--,SI,--,--,--,--,13,1316,286
--,--,--,SI,SI,--,--,--,--,13,1518,286
SI,--,--,SI,SI,SI,SI,--,--,13,1621,286
--,--,--,SI,SI,--,--,--,--,13,2211,286
SI,SI,--,SI,SI,SI,SI,--,--,13,2543,286
--,--,--,SI,--,--,SI,--,--,13,2622,286
--,--,--,--,SI,--,--,--,--,13,2621,286
--,--,--,SI,SI,--,--,--,--,13,2623,286
--,--,--,SI,SI,--,SI,--,--,13,3165,286
--,SI,--,SI,SI,--,SI,--,--,13,3574,286
--,--,--,--,--,--,--,--,--,13,481,365
--,--,--,--,SI,--,--,SI,--,13,946,365
--,--,--,--,SI,--,SI,SI,--,13,1035,365
--,--,--,--,--,--,--,--,--,13,1143,365
SI,--,--,--,SI,SI,SI,SI,SI,13,1584,365
--,--,--,--,--,--,--,SI,--,13,1646,365
--,--,--,--,SI,--,--,SI,--,13,1662,365
SI,--,--,SI,SI,SI,SI,SI,--,13,1761,365
--,--,--,--,SI,--,--,SI,--,13,2542,365
--,--,--,--,--,--,--,SI,--,13,2980,365
SI,--,--,--,SI,SI,SI,SI,SI,13,3123,365
SI,--,--,--,SI,--,SI,SI,--,13,3252,365
--,--,--,--,--,--,--,--,--,13,1458,367
--,SI,--,--,SI,SI,SI,--,--,13,1744,367
--,--,--,--,SI,--,SI,--,--,13,2439,367
--,SI,--,SI,SI,SI,SI,SI,SI,13,3129,367
--,--,--,SI,--,--,--,--,--,13,1068,375
--,--,--,SI,--,--,--,SI,--,13,2640,375
--,--,--,SI,--,--,--,SI,--,13,2726,375
--,SI,--,SI,SI,SI,SI,SI,--,13,3181,375
--,--,--,SI,SI,--,--,SI,--,13,3400,375
--,SI,--,--,SI,--,SI,SI,SI,14,129,13
--,--,--,--,--,--,--,SI,SI,14,2470,13
SI,--,SI,--,SI,--,SI,SI,SI,14,3750,13
--,--,--,--,SI,SI,--,--,--,14,52,28
--,SI,--,SI,SI,SI,SI,SI,SI,14,257,28
--,SI,--,SI,SI,SI,SI,SI,SI,14,3180,28
--,--,SI,--,--,--,SI,SI,SI,14,2062,80
SI,--,SI,SI,SI,SI,SI,SI,SI,14,827,96
--,--,--,--,--,--,SI,SI,--,14,3444,96
--,--,--,--,--,--,--,--,--,14,3834,96
SI,SI,SI,SI,SI,SI,SI,SI,SI,14,2510,105
--,--,--,--,SI,SI,--,SI,SI,14,2735,105
SI,SI,--,SI,SI,SI,SI,SI,SI,14,2743,105
--,--,--,SI,SI,SI,SI,SI,SI,14,3283,105
--,--,SI,--,SI,--,SI,SI,--,14,3618,105
SI,--,--,SI,SI,SI,SI,SI,--,14,3855,105
SI,--,--,SI,--,--,SI,--,SI,14,3856,105
SI,SI,SI,SI,SI,SI,SI,SI,SI,12,2284,253
--,--,--,SI,SI,SI,--,SI,--,12,2296,253
SI,--,SI,SI,--,SI,SI,SI,--,12,2680,253
--,--,--,--,--,--,--,--,--,12,2700,253
--,--,--,SI,SI,SI,SI,SI,SI,12,2767,253
--,--,--,SI,SI,SI,SI,SI,--,12,3464,253
