Poblacion,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G,link,Latitud,Longitud,id_Provincia,id_Localidad,id_Partido
0,--,--,--,--,--,--,--,--,--,74063050.0,"-32,4615843296251","-65,4800247653516",18,2960,240
0,--,--,--,--,--,--,--,--,--,74063020.0,"-32,71332748","-65,6864429",18,3102,240
0,--,--,--,--,--,--,--,--,--,74063050.0,"-32,5346535061633","-65,5271625081663",18,3126,240
697,SI,--,SI,SI,--,SI,SI,--,--,74063070.0,"-32,4132690463752","-65,6759306690121",18,3165,240
0,--,--,--,--,--,--,--,--,--,74063050.0,"-32,30836924","-65,69101867",18,3197,240
0,--,--,--,--,--,--,--,--,--,74063050.0,"-32,40896557","-65,56209159",18,3347,240
181,--,--,--,--,SI,SI,SI,--,--,74063080.0,"-32,5339640778181","-65,6477042790938",18,3828,240
6405,SI,SI,SI,--,SI,SI,SI,SI,SI,78007010.0,"-49,9859909808201","-68,9130816915927",19,983,114
4431,SI,--,SI,SI,SI,--,SI,--,SI,78007020.0,"-50,0171892721878","-68,5248246324655",19,2860,114
51733,--,SI,--,SI,SI,SI,--,SI,SI,78014010.0,"-46,4459492303195","-67,5251564969847",19,606,121
879,--,--,--,SI,SI,SI,--,SI,--,78014020.0,"-46,5588457703439","-67,616856368573",19,748,121
326,--,--,--,--,--,--,--,SI,SI,78014030.0,"-47,0257940308205","-67,2542856564871",19,1454,121
420,--,--,--,--,SI,SI,SI,--,--,78014040.0,"-47,1847032165887","-67,145582198474",19,1760,121
250,--,--,--,--,--,--,--,SI,SI,78014050.0,"-46,7168267498228","-68,2279614588974",19,1823,121
17821,--,--,--,SI,SI,SI,--,SI,SI,78014060.0,"-46,5424553787867","-68,9341773229667",19,2076,121
20889,--,--,--,SI,SI,SI,--,SI,SI,78014070.0,"-46,7938981244061","-67,9575704898943",19,2695,121
14183,SI,--,SI,--,SI,--,SI,SI,SI,78014080.0,"-47,7514649275067","-65,9012043680086",19,2840,121
58,--,--,--,--,SI,--,--,--,--,78014090.0,"-47,6487686074581","-66,0446356831872",19,3374,121
6145,--,--,--,SI,SI,SI,SI,SI,SI,78021060.0,"-51,5787581525544","-72,2080410883792",19,10,193
55,--,--,--,--,SI,--,--,--,--,78021010.0,"-51,6805338519685","-72,0874860687819",19,1337,193
293,--,--,--,--,--,--,--,--,SI,78021020.0,"-51,5406111767208","-72,2398967258576",19,1806,193
27,--,--,--,--,SI,--,--,SI,--,78021030.0,"-51,5487660455569","-72,2333909775383",19,2416,193
95796,--,SI,SI,SI,SI,--,SI,SI,SI,78021040.0,"-51,6214349839165","-69,2290509293744",19,3016,193
677,--,--,--,--,--,--,SI,--,--,78021050.0,"-51,6639328934924","-72,1426988306974",19,3002,193
8814,--,--,--,--,SI,--,SI,SI,SI,78021070.0,"-51,5328383738253","-72,3341032077956",19,3876,193
16655,SI,--,--,SI,SI,SI,SI,SI,SI,78028010.0,"-50,3373208485428","-72,2619950698979",19,1203,225
1627,--,--,--,SI,SI,SI,SI,--,--,78028020.0,"-49,3319731177032","-72,8916267088672",19,1214,225
282,--,--,--,--,SI,--,SI,--,--,78028030.0,"-49,5990148275349","-71,445802241684",19,3436,225
3363,--,--,SI,--,SI,SI,SI,--,SI,78035010.0,"-46,5487484894558","-71,6274835082657",19,2180,226
4617,--,SI,SI,--,SI,--,SI,SI,SI,78035020.0,"-46,5921416878797","-70,9257278426639",19,2684,226
7894,SI,SI,SI,--,SI,SI,SI,SI,SI,78042010.0,"-49,307703595363","-67,7319702926075",19,2858,256
33,--,--,--,--,SI,--,SI,--,--,78049010.0,"-47,4461490043983","-70,9285155605965",19,272,340
4497,--,--,--,--,SI,--,SI,--,--,78049020.0,"-48,7521223249696","-70,2442035901869",19,1578,340
266,--,--,--,--,--,--,SI,--,--,78049030.0,"-47,5667812360399","-71,7434756314323",19,1662,340
0,--,--,--,--,--,--,--,--,--,82077020.0,"-29,6911529704255","-61,6024410919082",20,624,4
169,--,--,--,--,SI,SI,SI,--,SI,82077010.0,"-29,7726717957721","-61,4881512346811",20,1416,4
998,--,--,--,--,SI,--,SI,--,SI,82077020.0,"-28,0245785095892","-61,1879373297868",20,1515,4
1358,--,--,--,--,SI,SI,SI,--,SI,82077030.0,"-28,2296230607257","-61,5297529930521",20,1606,4
0,--,--,--,--,--,--,--,--,--,82077020.0,"-29,3710772","-61,755619",20,1697,4
630,SI,--,--,--,--,SI,SI,SI,SI,82077040.0,"-29,5042812797874","-61,6967327802837",20,2154,4
146,--,--,--,--,SI,SI,SI,--,--,82077050.0,"-29,6678698226711","-61,867108287483",20,2466,4
980,--,--,--,--,--,SI,SI,--,SI,82077060.0,"-28,9399423031181","-61,7055999743386",20,2771,4
228,--,--,--,--,--,SI,SI,--,--,82077065.0,"-28,6300342810186","-61,5069219893981",20,3080,4
993,--,--,--,--,SI,SI,SI,--,SI,82077070.0,"-28,3149549140447","-61,550329937355",20,3223,4
14582,SI,SI,--,--,SI,SI,SI,SI,SI,82077080.0,"-29,2344732488739","-61,7719824163622",20,3419,4
4876,--,--,--,--,SI,SI,SI,SI,SI,82077090.0,"-28,6247095403571","-61,6279859869967",20,3726,4
11181,SI,--,--,SI,--,SI,SI,SI,SI,82007010.0,"-32,7846557002825","-61,605481877095",20,205,34
1230,SI,--,--,--,--,SI,SI,--,SI,82007020.0,"-32,4247998561473","-61,8903345863257",20,559,34
12375,SI,--,--,SI,--,SI,SI,SI,SI,82007030.0,"-32,6826842550048","-61,5185798347876",20,2101,34
13068,SI,SI,--,SI,--,SI,SI,SI,SI,82007040.0,"-32,4785768176046","-61,5748036822531",20,2111,34
2655,SI,--,--,--,SI,SI,SI,--,SI,82007050.0,"-32,567997020224","-61,7680762352029",20,2469,34
2234,SI,--,--,--,SI,--,SI,SI,SI,82007060.0,"-32,7482982621557","-61,8203359267394",20,3415,34
6533,SI,SI,--,--,--,--,SI,SI,SI,82014010.0,"-33,1483008378636","-61,4713349349693",20,197,76
3089,SI,SI,--,--,--,SI,SI,SI,SI,82014020.0,"-33,0911311154911","-61,7917113876172",20,231,76
2225,--,--,--,--,--,SI,SI,SI,SI,82014030.0,"-33,3414152210784","-61,8622809808056",20,526,76
4939,SI,SI,--,--,--,--,SI,SI,SI,82014040.0,"-33,3761183026397","-61,185501310201",20,546,76
34703,SI,SI,--,SI,--,SI,SI,SI,SI,82014050.0,"-33,0424955546762","-61,1693311184421",20,711,76
6871,SI,--,--,SI,--,SI,SI,SI,SI,82014060.0,"-33,2470674643201","-61,3575935561826",20,776,76
5415,SI,SI,--,SI,--,--,SI,SI,SI,82014070.0,"-33,3258409849243","-62,0386496702618",20,805,76
290,SI,--,--,--,--,SI,SI,--,--,82021060.0,"-31,2731232182116","-61,9448854961658",20,505,77
1070,SI,SI,--,SI,--,SI,SI,SI,SI,82021070.0,"-31,2839795053037","-61,409342518123",20,515,77
226,--,SI,--,--,--,SI,SI,--,--,82021080.0,"-31,2085396563705","-61,7255955564221",20,717,77
187,SI,--,--,SI,--,--,--,--,SI,82021090.0,"-30,855781133807","-61,8509147420168",20,898,77
118,--,--,--,--,--,SI,SI,--,SI,82021100.0,"-31,4338497252165","-61,8417021711297",20,907,77
269,--,SI,--,--,--,--,SI,--,--,82021110.0,"-31,6868334221829","-61,6492968757313",20,934,77
123,SI,--,--,SI,--,SI,SI,--,--,82021120.0,"-30,8392235567556","-61,4897111638226",20,949,77
330,--,--,--,--,--,SI,SI,--,--,82021130.0,"-31,176158616875","-61,9194620018005",20,1022,77
279,--,--,--,--,--,--,--,--,SI,82021140.0,"-31,097624747292","-61,6283124096055",20,1175,77
594,--,SI,--,--,--,--,SI,--,SI,82021150.0,"-31,6178586482318","-61,9329258733186",20,1371,77
782,--,SI,--,--,--,SI,SI,--,SI,82021160.0,"-31,52416914925","-61,7206457133884",20,1390,77
0,--,--,--,--,--,--,--,--,--,82021420.0,"-31,2319180453244","-61,6101076012158",20,1381,77
105,--,SI,--,--,--,SI,--,--,--,82021170.0,"-31,3174603823906","-61,6940034650798",20,1402,77
746,SI,--,--,SI,--,--,--,--,SI,82021180.0,"-30,9476135702694","-61,8577735272139",20,1422,77
22,--,--,--,--,--,SI,--,--,--,82021190.0,"-31,5777448514157","-61,7836661825715",20,1423,77
10520,--,--,--,--,--,SI,--,SI,SI,82021200.0,"-31,4313990849769","-62,0634917387843",20,1487,77
142,--,--,--,--,--,--,SI,--,--,82021210.0,"-31,652027726261","-61,8053907511433",20,1506,77
350,--,--,--,--,--,--,--,--,SI,82042160.0,"-34,1663295663381","-62,428038027595",20,2130,166
111391,SI,SI,SI,SI,--,SI,SI,SI,SI,74035070.0,"-33,6738636408858","-65,4624765290195",18,3725,171
647,--,--,--,--,--,--,--,SI,SI,74035080.0,"-33,722961850163","-65,3814163660133",18,3762,171
76,--,--,--,--,--,SI,--,--,--,74035090.0,"-33,84292794921","-65,2147610955176",18,3777,171
631,--,--,SI,--,--,SI,SI,--,SI,74042010.0,"-35,6746450244219","-65,4244230509371",18,149,180
1040,--,--,SI,--,--,SI,SI,--,SI,74042020.0,"-35,7229145031177","-65,3187210360081",18,203,180
230,--,--,--,--,--,SI,SI,--,--,74042030.0,"-35,1448484513353","-65,5676652450981",18,265,180
349,--,--,--,--,SI,SI,SI,--,--,74042040.0,"-34,7755332557227","-65,6862987148176",18,503,180
2933,--,--,SI,--,SI,SI,SI,--,SI,74042050.0,"-34,7582787968944","-65,2503691694475",18,568,180
480,--,--,--,--,SI,SI,SI,--,SI,74042060.0,"-34,769756515675","-65,5229345175781",18,1468,180
82,--,--,SI,--,SI,SI,SI,--,--,74042070.0,"-35,1282918635603","-65,3818218917708",18,1465,180
14,--,--,--,--,SI,--,SI,--,--,74042080.0,"-35,2127003045126","-66,3264252245578",18,1930,180
24,--,--,--,--,--,--,--,--,--,74042090.0,"-35,8808971047928","-66,4450142548098",18,2233,180
78,--,--,--,--,SI,SI,--,--,--,74042100.0,"-35,7111681131223","-66,3525275844943",18,2365,180
66,--,--,--,--,--,SI,SI,--,--,74042110.0,"-34,7833678660504","-66,1701498297947",18,2494,180
205,--,--,--,--,SI,SI,--,--,--,74042120.0,"-34,7726733665409","-66,5862788668642",18,2505,180
1353,--,--,--,--,--,SI,SI,--,SI,74042130.0,"-35,1124747000615","-65,2532109154966",18,2532,180
4751,SI,SI,--,SI,--,SI,SI,SI,SI,82021220.0,"-30,8702088524931","-61,3485902390711",20,1683,77
676,SI,SI,--,--,--,SI,SI,SI,SI,82021230.0,"-31,4079691369305","-61,9921847239399",20,1775,77
2416,SI,SI,--,SI,--,SI,SI,SI,SI,82021240.0,"-31,1272471029986","-61,4529569120506",20,2133,77
4853,SI,SI,--,SI,--,SI,SI,SI,SI,82021250.0,"-31,676627573626","-61,7536009774385",20,2370,77
90,--,--,--,--,--,--,--,--,--,82021260.0,"-31,1189046819859","-61,5151982929847",20,2533,77
1530,SI,SI,--,--,--,--,SI,SI,SI,82021270.0,"-31,4545505198837","-61,7074756228147",20,2734,77
262,--,SI,--,--,--,--,--,--,SI,82021280.0,"-31,3251049515902","-61,6777373324018",20,2738,77
524,--,SI,--,SI,--,SI,SI,--,SI,82021290.0,"-31,2296979058147","-61,6101036240639",20,2792,77
51,--,--,--,--,--,SI,--,--,--,82021300.0,"-31,0409745475723","-61,8898826370338",20,2816,77
91571,SI,SI,--,SI,SI,SI,SI,SI,SI,82021310.0,"-31,2482482413205","-61,4998117939868",20,2915,77
1694,SI,--,--,--,--,SI,SI,SI,SI,82021320.0,"-31,0937041766842","-61,9032318673573",20,2922,77
272,--,SI,--,--,--,SI,--,--,--,82021330.0,"-31,2128134181244","-61,7257200007794",20,3070,77
5655,SI,SI,--,--,--,SI,SI,SI,SI,82021340.0,"-31,6999505604131","-61,5688417180763",20,3197,77
2117,SI,SI,--,--,--,SI,SI,--,SI,82021350.0,"-31,337359049521","-61,8181783780784",20,3210,77
20537,SI,SI,--,SI,--,SI,SI,SI,SI,82021360.0,"-30,9468555127161","-61,5612504315515",20,3330,77
1002,--,--,--,SI,--,SI,SI,SI,SI,82021370.0,"-31,3575963913649","-61,5164389963223",20,3334,77
1169,SI,--,--,SI,--,--,SI,SI,SI,82021380.0,"-30,8481071493852","-61,5924018154956",20,3342,77
1405,SI,--,--,--,--,--,SI,SI,SI,82021390.0,"-31,1923707919053","-61,8336140985666",20,3534,77
112,--,--,--,--,--,--,--,--,--,82021400.0,"-31,4418599622731","-62,0297169711427",20,3673,77
220,--,SI,--,--,--,SI,SI,--,--,82021410.0,"-31,3391346339244","-61,622588386296",20,3785,77
151,--,--,--,--,--,SI,--,--,--,82021420.0,"-30,7402529602428","-61,3409665931228",20,3852,77
1637,--,SI,--,--,--,--,--,SI,SI,82021430.0,"-31,5643972137494","-61,898425060781",20,3901,77
7450,SI,SI,--,SI,--,SI,SI,SI,SI,82028010.0,"-33,5401979791092","-61,1246337163915",20,72,107
310,--,--,--,--,--,--,--,--,--,82028020.0,"-33,2860666179194","-60,2720977056001",20,326,107
816,--,--,--,--,--,--,--,SI,SI,82028030.0,"-33,255594638469","-60,3897758707887",20,434,107
3137,SI,SI,--,SI,--,--,SI,SI,SI,82028040.0,"-33,4600615218579","-61,3189324391797",20,554,107
641,--,--,--,--,--,--,SI,--,SI,82028050.0,"-33,5174175561246","-60,6132968867711",20,738,107
349,--,--,--,--,--,SI,--,--,--,82028060.0,"-33,3984208661427","-60,6241114199013",20,760,107
6241,SI,--,--,--,--,--,SI,--,SI,82028070.0,"-33,2628625471248","-60,3804644639294",20,1361,107
28,--,--,--,--,--,--,--,--,--,82028080.0,"-33,441023527734","-61,473143421839",20,1453,107
610,SI,--,--,--,--,SI,--,--,SI,82028090.0,"-33,6018434911159","-60,5989383522422",20,1533,107
1189,--,--,--,--,--,SI,SI,SI,SI,82028100.0,"-33,3697098731789","-60,5094130215383",20,1588,107
1265,SI,--,--,--,--,SI,SI,SI,SI,82028110.0,"-33,496020689866","-60,5122133295946",20,1788,107
941,SI,--,--,SI,--,SI,SI,--,--,82028120.0,"-33,71761494002","-61,0500179215707",20,1807,107
385,--,--,--,SI,--,--,SI,--,--,82028130.0,"-33,3596257970974","-60,6584568664422",20,1994,107
3441,SI,SI,--,--,--,SI,SI,SI,SI,82028140.0,"-33,4851439474937","-60,9567885809825",20,2489,107
876,SI,--,--,--,--,--,SI,SI,SI,82028150.0,"-33,2430754805422","-60,4062757935089",20,2668,107
1834,--,--,--,SI,--,SI,SI,SI,SI,82028160.0,"-33,3134173933438","-60,8249758944661",20,2669,107
2517,--,SI,--,--,--,--,SI,--,SI,82028170.0,"-33,5411378598405","-60,804329558703",20,2687,107
471,--,--,--,--,--,SI,SI,--,--,82028180.0,"-33,335855095367","-60,4608740548372",20,3005,107
3039,SI,SI,--,SI,--,SI,SI,SI,SI,82028190.0,"-33,4385471621789","-60,7911542772276",20,3242,107
1007,--,--,--,SI,--,SI,SI,--,SI,82028200.0,"-33,4330128597835","-60,6301906902003",20,3261,107
54,--,--,--,--,--,--,--,--,SI,82028210.0,"-33,4178567628002","-60,5572137324943",20,3319,107
421,--,--,--,--,--,--,SI,--,SI,82028220.0,"-33,3122172562755","-60,3120513587534",20,3385,107
47374,SI,SI,--,SI,--,SI,SI,SI,SI,82028230.0,"-33,2324133911798","-60,3324988273466",20,3604,107
3367,--,--,--,--,--,SI,SI,SI,SI,82035010.0,"-31,2023253009306","-60,1614504193394",20,730,150
5756,--,SI,--,--,--,SI,SI,--,SI,82035020.0,"-31,0992706781177","-60,0881512872483",20,1646,150
873,--,SI,--,--,--,--,SI,--,SI,82035030.0,"-31,4956365531425","-60,4286467714748",20,2261,150
588,--,--,--,--,SI,SI,SI,--,SI,82035040.0,"-30,9229849971234","-60,0481154588667",20,3045,150
3435,SI,SI,--,--,--,--,SI,SI,SI,82035050.0,"-31,422365592266","-60,3348940800468",20,3236,150
236,--,--,--,--,--,SI,SI,--,SI,82042010.0,"-34,3345323396045","-62,3748007656351",20,23,166
1605,SI,--,--,--,--,SI,SI,SI,SI,82042020.0,"-34,136118440775","-62,4229084851079",20,141,166
1449,SI,--,--,SI,--,--,--,SI,SI,82042030.0,"-33,4414158758935","-62,0868714692657",20,599,166
10940,--,--,SI,SI,SI,SI,SI,SI,SI,70056080.0,"-30,2427672850044","-68,7454934559357",17,3142,214
622,--,--,--,--,--,SI,SI,--,--,70056090.0,"-30,1822864487075","-68,7277857836372",17,3353,214
340,--,--,--,--,--,SI,--,--,--,70056100.0,"-30,2142413595614","-68,7165558327867",17,3712,214
1439,--,--,--,--,SI,SI,SI,--,SI,70056110.0,"-30,1088721898605","-68,7009429184891",17,3725,214
973,--,--,--,--,--,--,--,--,--,70070005.0,"-31,7523486776689","-68,5597213740804",17,438,312
231,--,--,--,--,--,SI,--,SI,SI,70070010.0,"-31,8595308229437","-68,5345166485174",17,465,312
1134,--,--,--,--,--,SI,SI,--,SI,70070020.0,"-31,8301409850684","-68,5420989256398",17,691,312
0,--,--,--,--,--,--,--,SI,SI,70070010.0,"-31,6952378674877","-68,5923025771378",17,1976,312
588,--,--,--,--,--,--,--,--,--,70070025.0,"-31,629474322189","-68,6080765638159",17,2106,312
1661,--,--,--,--,--,SI,SI,SI,SI,70070030.0,"-31,6140359426027","-68,6001745092873",17,2903,312
0,--,--,--,--,--,SI,--,SI,SI,70070010.0,"-31,65701277213","-68,573608949336",17,3537,312
15409,SI,--,SI,--,SI,SI,SI,--,--,70070040.0,"-31,6952378674877","-68,5923025771378",17,3538,312
24240,--,--,--,--,--,SI,--,SI,SI,70070050.0,"-31,6219383886537","-68,5359580395485",17,3564,312
0,--,--,--,--,--,--,--,SI,SI,70070010.0,"-31,5921799746836","-68,5723924425069",17,3565,312
778,--,--,--,--,--,SI,--,SI,SI,70070060.0,"-31,668402703149","-68,5222919302359",17,3593,312
0,--,--,--,--,--,--,--,--,--,70070010.0,"-31,6219383886537","-68,5359580395485",17,3731,312
0,--,--,--,--,--,SI,--,SI,--,70077010.0,"-31,583482529045","-68,4697872532749",17,1266,329
698,SI,--,--,--,--,SI,SI,--,--,82042040.0,"-33,4103440716357","-61,6070433975613",20,746,166
1611,--,--,--,--,--,SI,SI,SI,SI,82042050.0,"-33,7327788629688","-61,7609271479419",20,683,166
1906,--,SI,--,--,--,SI,SI,SI,SI,82042060.0,"-33,5982834566103","-61,3117684362059",20,693,166
571,--,SI,--,--,--,--,SI,SI,SI,82042070.0,"-33,8005299368969","-61,7440181936851",20,789,166
2101,--,SI,--,--,SI,--,SI,SI,SI,82042080.0,"-33,6007825133126","-61,6046646604986",20,829,166
499,--,--,--,SI,--,SI,SI,--,SI,82042090.0,"-34,1846191181657","-62,0235323680591",20,831,166
1855,SI,--,--,SI,--,SI,SI,SI,SI,82042100.0,"-34,3743429234538","-62,1289273623308",20,1129,166
5632,SI,--,--,--,--,--,SI,SI,SI,82042110.0,"-33,7016560168056","-61,6163727056605",20,1352,166
19757,SI,SI,--,SI,--,--,SI,SI,SI,82042120.0,"-33,4580496833225","-61,4914525089409",20,1453,166
4598,--,--,--,SI,--,--,SI,SI,SI,82042130.0,"-33,8028556653324","-61,3358033222625",20,1678,166
352,--,--,--,--,--,SI,SI,--,--,82042140.0,"-33,5446704008322","-61,9736324283312",20,1866,166
928,SI,--,--,--,--,--,SI,--,SI,82042150.0,"-33,7196527453715","-61,3149208168028",20,2001,166
2632,--,--,--,SI,SI,SI,SI,SI,SI,66084020.0,"-26,1208917578309","-65,2873058787689",16,1326,216
649,--,--,--,SI,--,--,SI,--,SI,66084030.0,"-26,0961790089843","-65,0610119525095",16,1852,216
143,--,--,--,--,--,--,--,--,--,66091010.0,"-23,6391998500842","-66,2684039729566",16,870,223
614,--,--,--,SI,--,SI,--,--,--,66091020.0,"-24,7129010493055","-66,1997385176463",16,1956,223
118,--,--,--,--,--,SI,--,--,--,66098010.0,"-25,355455514438","-65,5323044668329",16,143,224
27,--,--,--,--,--,SI,--,--,SI,66098020.0,"-25,290036707535","-65,38778537012",16,590,224
4116,SI,--,--,--,SI,SI,SI,SI,SI,66098030.0,"-25,2889404681421","-65,4745373510335",16,1027,224
1825,--,--,--,SI,SI,SI,SI,--,SI,66098040.0,"-25,4719724619835","-65,5719838890076",16,1998,224
341,--,--,--,--,--,SI,--,--,--,66098050.0,"-25,5463746287562","-65,559672881754",16,3349,224
218,--,--,--,SI,SI,SI,--,--,--,66105010.0,"-24,1197745515994","-66,7142594000385",16,2552,249
4763,--,--,--,SI,SI,SI,SI,--,SI,66105020.0,"-24,2099310029638","-66,315435998094",16,3077,249
168,--,--,--,SI,--,SI,--,--,--,66105030.0,"-24,478105777316","-66,6785400667592",16,3239,249
230,--,--,--,SI,SI,SI,--,--,SI,66105040.0,"-24,5579851944765","-67,4369653675359",16,3402,249
5675,SI,--,--,SI,SI,--,SI,SI,SI,66112010.0,"-25,3915864503967","-64,6595062933993",16,1251,270
0,--,--,--,SI,SI,--,--,--,SI,66112020.0,"-25,2652645771513","-64,4061042227155",16,1336,270
297,--,--,--,SI,--,--,--,--,--,66112030.0,"-25,2172575790264","-64,9306861458005",16,2286,270
513,--,--,--,--,--,--,--,--,SI,66056180.0,"-23,215724803759","-63,8426467906727",16,2590,184
505,--,--,--,SI,--,--,--,--,--,66056190.0,"-22,3335490812005","-63,7596847135861",16,2719,184
18899,SI,--,--,SI,SI,--,SI,SI,SI,66056200.0,"-22,0542634419099","-63,6872829649674",16,2794,184
108,--,--,--,--,--,--,--,--,--,66056080.0,"-22,4497652091167","-63,8856192155364",16,2943,184
63196,SI,SI,--,SI,SI,SI,SI,SI,SI,66056220.0,"-22,5098645099451","-63,7970472996098",16,3364,184
849,--,--,--,SI,--,--,--,--,--,66056230.0,"-22,13833247169","-63,7061819675909",16,3399,184
1052,--,--,--,--,--,--,--,--,--,66056240.0,"-22,4076174158757","-63,7681399387898",16,3424,184
1686,--,--,--,SI,--,--,--,--,SI,66056250.0,"-22,3765769868638","-63,7654304903786",16,3878,184
2073,--,--,--,SI,SI,SI,SI,--,SI,66063010.0,"-25,5235484724461","-65,5187644501144",16,1610,185
1523,--,--,--,SI,--,SI,--,--,--,66070010.0,"-22,7789158765788","-65,2063598136374",16,1736,203
1295,--,--,--,--,--,SI,--,--,SI,66070020.0,"-22,8864200252899","-64,6573757192202",16,1742,203
155,--,--,--,SI,--,--,--,--,--,66070030.0,"-22,8263430234688","-65,2018356755618",16,2824,203
2186,--,--,--,SI,SI,SI,SI,SI,SI,66077010.0,"-24,6049486234217","-65,3823377302988",16,1849,215
4575,SI,--,--,SI,--,SI,SI,SI,SI,66077020.0,"-24,6945211920197","-65,4026944187147",16,3513,215
1221,--,--,--,SI,SI,--,SI,--,SI,66084010.0,"-26,0938834199791","-65,41384156239",16,1258,216
377,--,--,--,SI,SI,--,--,--,SI,66112050.0,"-25,5418039517985","-64,9849385087879",16,2407,270
518,--,--,--,--,--,--,--,--,--,66112020.0,"-25,2652645771512","-64,4061042227154",16,2787,270
1420,SI,--,--,SI,SI,--,SI,SI,SI,66112070.0,"-25,3211818761179","-64,917329424853",16,3022,270
28295,SI,SI,--,SI,SI,--,SI,SI,SI,66112040.0,"-25,5077205377148","-64,9821245409304",16,3144,270
155,--,--,--,SI,--,--,--,--,--,66112080.0,"-25,2783094165373","-64,0850561648465",16,3145,270
386,--,--,--,--,--,--,--,--,--,66119010.0,"-25,2804538149509","-66,4508396566503",16,1960,273
1183,SI,--,--,SI,--,SI,SI,--,SI,66119020.0,"-25,4442432937572","-66,3088500894253",16,2442,273
560,--,--,--,SI,SI,SI,SI,--,SI,66119030.0,"-25,3305099574445","-66,2484466228606",16,3277,273
2395,--,--,--,--,SI,SI,SI,--,SI,66126010.0,"-22,7245611902241","-64,346319220401",16,56,289
15562,--,SI,--,--,SI,SI,SI,SI,SI,66126020.0,"-23,3885957203176","-64,4234333229489",16,961,289
1143,--,SI,--,SI,--,--,SI,--,SI,66126030.0,"-23,2500270361093","-64,2445058938392",16,1325,289
10196,SI,SI,--,SI,SI,SI,SI,SI,SI,66126040.0,"-23,2382702479068","-64,2718125360107",16,1662,289
0,--,--,--,--,--,--,--,--,--,66126010.0,"-23,3154629033465","-64,4077092056574",16,1936,289
22439,SI,SI,--,SI,SI,--,SI,SI,SI,66126060.0,"-23,3133896525098","-64,219751841333",16,2691,289
1701,SI,--,--,--,--,SI,SI,SI,SI,82042170.0,"-33,7244236308417","-62,2478391856324",20,2309,166
3523,SI,SI,--,--,--,SI,SI,SI,SI,82042180.0,"-34,0062849828557","-61,900439675435",20,2374,166
2139,--,--,--,--,--,SI,SI,SI,SI,82042190.0,"-33,6619144262235","-61,4576887408087",20,2397,166
373,--,SI,--,--,--,--,--,--,--,82042200.0,"-33,5299502620402","-61,4662068731284",20,2413,166
3630,--,--,--,SI,--,--,SI,SI,SI,82042210.0,"-33,6428623685969","-61,8577974691015",20,2482,166
18727,SI,SI,--,SI,--,--,SI,SI,SI,82042220.0,"-34,2636098414032","-62,7117038844931",20,3006,166
928,SI,--,--,SI,--,--,SI,--,SI,82042230.0,"-33,8723970130663","-62,0917158307714",20,3095,166
279,--,--,--,SI,SI,--,SI,--,SI,82042240.0,"-33,5905400040189","-62,1244693933144",20,3110,166
4291,SI,--,--,SI,--,SI,SI,SI,SI,82042250.0,"-34,3265186547551","-62,0379529693876",20,3118,166
3433,SI,--,--,SI,SI,SI,SI,SI,SI,82042260.0,"-34,0095285599362","-62,2424503438155",20,3200,166
438,--,--,--,SI,--,SI,--,--,--,70105020.0,"-32,0763381339971","-68,690762577729",17,843,388
607,--,--,--,--,--,--,--,--,--,70105030.0,"-31,9027437264496","-68,4696588673219",17,919,388
