id_Provincia,id_Partido,id_Localidad,Link Indec,<0.512 mbps,0.512 - 1 Mbps,1 - 6 Mbps,6 - 10 Mbps,10 - 20 Mbps,20 - 30 Mbps,>=30 Mbps,Otros,Total
13,365,1584,54098050,2,0,267,88,202,1,0,0,560
13,365,1646,54098060,0,0,32,18,0,0,0,0,50
13,365,1662,54098070,0,0,241,132,0,0,0,0,373
13,365,1761,54098080,0,0,812,1096,408,2,3772,0,6090
13,365,2542,54098090,0,0,79,104,0,0,0,0,183
13,365,2980,54098100,0,0,117,104,0,0,0,0,221
13,365,3123,54098110,1,0,572,531,500,1,0,0,1605
13,365,3252,54098120,0,0,267,266,183,0,0,0,716
13,367,1458,54105010,0,0,0,0,0,0,0,60,60
13,367,1744,54105020,0,0,95,0,0,0,0,0,95
13,367,2439,54105030,0,0,0,0,0,0,0,35,35
13,367,3129,54105040,3,0,401,0,0,0,0,40,444
13,375,1068,54112010,0,0,32,0,5,1,0,0,38
13,375,3964,-1,0,0,0,0,0,0,0,15,15
13,375,2640,54112020,0,0,500,0,20,0,0,8,528
13,375,2726,54112030,0,0,22,0,3,0,0,0,25
13,375,3181,54112040,0,0,270,92,130,4,3,0,499
13,375,3400,54112050,0,0,12,0,3,0,0,0,15
14,13,129,58007010,1,10,922,0,204,0,0,0,1137
14,13,2470,58007015,0,0,54,48,41,0,0,1,144
14,13,3750,58007020,2,10,355,180,113,4,0,0,664
14,28,257,58014010,1,90,245,76,94,2,366,5,879
14,28,3180,58014020,1,10,200,100,51,43,721,1,1127
14,80,2062,58021010,1,0,34,0,27,0,0,0,62
14,96,827,58042010,3,20,384,174,257,0,0,381,1219
14,96,3444,58042020,0,0,0,0,75,0,0,0,75
14,99,2698,58028010,1,10,0,0,0,0,0,0,11
14,99,3253,58028020,0,0,0,0,0,0,0,2,2
14,105,2,58035080,0,0,0,0,0,0,418,32,450
14,105,210,58035010,0,0,29,0,0,0,1,0,30
14,105,462,58035020,0,0,0,0,0,0,8,0,8
14,105,753,58035030,1,20,38,190,16,7,943,2,1217
14,105,1094,58035040,0,10,855,1,273,0,253,63,1455
14,105,1218,58035050,0,10,37,173,0,0,0,1,221
14,105,2355,58035060,0,0,0,100,0,0,0,0,100
14,105,2510,58035070,24,735,961,662,1802,48,103,8,4343
14,105,3964,-1,3,0,0,0,0,0,0,0,3
14,105,2735,58035090,1,10,277,333,623,0,180,1,1425
14,105,2743,58035100,0,21,202,437,684,274,957,0,2575
14,105,3283,58035110,1,10,941,386,306,0,1,0,1645
14,105,3618,58035120,0,0,44,184,0,0,0,0,228
14,105,3855,58035130,0,0,5,280,0,0,330,176,791
14,105,3856,58035140,0,10,0,270,0,0,325,120,725
14,196,1809,58049010,1,10,384,173,1180,716,1910,0,4374
14,255,3170,58056010,0,30,306,2,172,757,6845,2,8114
14,255,3689,58056020,0,0,251,85,6,6,10,0,358
14,247,826,58063010,1,0,60,0,0,0,0,1,62
14,247,2166,58063020,4,10,1124,0,82,4,0,2,1226
14,250,3678,58070010,0,28,411,780,484,3,0,0,1706
14,250,3809,58070020,1,10,0,0,0,0,0,2,13
14,271,150,58077010,2,0,35,0,251,0,0,0,288
14,271,1681,58077020,1,0,20,0,20,0,0,0,41
14,271,2096,58077030,0,0,26,0,30,0,0,0,56
14,271,2334,58077050,0,0,9,1,0,0,0,0,10
14,271,3515,58077060,0,0,8,1,11,0,0,0,20
14,271,3983,58077070,0,0,0,0,20,0,0,0,20
14,443,727,58084010,2,10,168,4,7,0,0,0,191
14,443,1003,58084020,0,0,22,0,0,0,0,0,22
14,443,1219,58084030,1,0,14,0,51,0,0,0,66
14,443,1255,58084040,1,10,97,0,0,0,0,2,110
14,443,3363,58084050,0,0,0,0,32,0,0,0,32
14,446,3964,-1,0,0,0,0,0,0,0,3,3
14,298,315,58091010,0,0,0,0,30,0,0,1,31
14,298,574,58091020,2,10,0,0,0,0,0,0,12
14,298,2968,58091040,3,20,972,282,473,5,1,0,1756
14,303,2696,58098020,1,0,1,0,0,0,0,0,2
14,302,271,58105010,0,0,0,0,0,0,0,0,0
14,302,1847,58105020,0,0,0,0,0,0,0,1,1
14,302,2086,58105030,0,10,0,0,0,0,0,0,10
14,439,2194,58112010,0,0,27,0,0,0,0,0,27
14,439,2361,58112020,1,10,42,0,10,0,0,0,63
14,439,3896,58112040,1,44,754,378,768,660,1691,0,4296
15,3,53,62091010,0,0,19,0,0,0,0,0,19
15,3,862,62091020,0,0,0,0,0,0,30,0,30
15,3,874,62091030,0,10,0,0,0,0,0,0,10
15,3,1210,62091040,0,0,2,0,0,0,0,0,2
15,3,1708,62091050,0,10,137,589,130,460,0,1,1327
15,3,2222,62091060,1,10,0,0,14,30,0,0,55
15,3,2336,62091070,2,10,0,175,0,0,0,2,189
15,3,2708,62091090,0,0,1,0,0,0,0,0,1
15,4,985,62049010,0,0,2,0,0,0,0,0,2
15,4,988,62049020,0,0,2,0,0,0,0,0,2
15,4,2422,62049030,0,10,152,0,0,0,0,0,162
15,4,2786,62049040,0,0,1,0,0,0,0,0,1
15,4,3290,62049050,0,10,85,0,0,0,0,0,95
15,4,3429,62049060,0,0,2,0,0,0,0,0,2
15,4,3882,62049070,0,0,2,0,0,0,0,0,2
15,6,1230,62007020,0,0,590,0,0,0,0,0,590
15,6,1624,62007040,0,20,184,0,0,0,0,0,204
15,6,3129,62007080,0,10,211,0,0,0,0,0,221
15,6,3532,62007090,6,64,1205,884,1276,545,11,4,3995
15,25,820,62014030,0,20,3,0,5,5,1,0,34
15,25,822,62014040,0,17,45,107,342,288,50,2,851
15,25,1014,62014050,0,40,2,0,125,62,2,0,231
15,25,1104,62014060,0,10,3,0,106,31,1,1,152
15,25,2025,62014070,0,10,33,0,1,182,7,1,234
15,25,2279,62014080,1,10,49,2,3,251,16,0,332
15,25,2753,62014090,0,10,4,0,168,24,3,1,210
15,33,1194,62021030,0,20,1541,978,814,175,36,3,3567
15,33,1248,62021040,0,0,0,0,0,0,0,1,1
15,33,2972,62021050,0,0,5,0,0,0,0,2,7
15,33,3088,62021060,9,291,151,8,13,1,291,15,779
15,33,3590,62021080,0,0,11,25,96,0,2,0,134
15,33,3700,62021030,0,5,40,73,104,0,0,0,222
15,33,3702,62021100,0,10,0,0,0,0,0,0,10
15,33,3722,62021110,0,0,0,0,0,4,0,0,4
15,104,1526,62028020,0,10,27,5,78,1,8,0,129
15,104,3964,-1,1,0,0,0,0,0,0,0,1
15,127,51,62035010,0,0,2,0,0,0,0,1,3
15,127,770,62035020,0,0,0,0,0,0,0,1,1
15,127,1229,62035030,0,2,21,16,24,0,0,2,65
15,127,2103,62035040,0,10,10,60,262,0,20,0,362
15,127,2399,62035050,0,0,2,0,0,0,0,0,2
15,127,2503,62035060,0,0,1,0,0,0,0,0,1
15,127,3505,62035080,0,10,1,0,0,0,0,0,11
15,174,106,62042010,0,29,477,731,660,20,2,3,1922
15,174,308,62042030,0,10,230,0,0,0,0,0,240
15,174,353,62042115,0,0,0,0,0,0,0,1,1
15,174,363,62042120,0,0,6,45,5,35,0,0,91
15,174,389,62042160,0,2,18,27,155,0,89,0,291
15,174,721,62042360,0,20,525,1,0,0,0,3,549
15,174,774,62042370,1,30,177,34,0,0,0,0,242
15,174,812,62042380,0,40,132,45,48,2,0,0,267
15,174,846,62042390,0,14,1056,1115,1035,0,0,3,3223
15,174,848,62042400,1,31,443,183,542,465,337,335,2337
15,174,1001,62042410,0,10,525,0,0,0,0,0,535
15,174,1449,62042420,0,0,137,116,61,0,0,0,314
15,174,1529,62042430,0,40,164,42,75,2,0,0,323
15,174,1530,62042440,1,10,328,302,332,8,436,2,1419
15,174,1559,62042450,7,118,1107,164,378,424,543,5,2746
15,174,1711,62042460,1,40,253,107,402,2,0,0,805
15,174,2311,62042480,0,40,64,5,20,0,0,0,129
15,174,2688,62042265,0,0,2,0,0,0,0,0,2
15,174,3263,62042520,0,0,20,100,11,50,0,0,181
15,174,3715,62042550,0,10,646,314,124,50,0,20,1164
15,174,3761,62042560,0,55,563,422,472,143,6,0,1661
15,174,3782,62042570,0,0,15,0,0,25,0,0,40
15,442,2324,62056020,0,0,1,0,0,0,0,0,1
15,442,3911,62056030,1,0,6,0,0,0,0,0,7
15,442,3013,62056050,0,0,2,0,0,0,0,0,2
15,446,3964,-1,0,0,0,0,0,0,0,1,1
15,301,379,62063005,0,0,1,0,0,0,0,0,1
15,301,926,62063010,0,10,1,0,0,0,0,0,11
15,301,1812,62063013,0,0,1,0,0,0,0,0,1
15,301,2693,62063017,0,0,0,0,0,0,0,1,1
15,301,3014,62063020,1,27,189,234,437,0,0,1,889
15,301,3058,62063060,0,0,1,0,0,0,0,0,1
15,307,981,62070010,1,10,292,0,0,0,6,1,310
15,307,1131,62070020,0,12,62,122,221,0,0,101,518
15,307,2009,62070030,0,0,2,0,0,0,0,0,2
15,307,2651,62070030,0,0,2,0,0,0,0,0,2
15,307,2707,62070060,0,0,0,0,0,0,3,1,4
15,307,2709,62070070,0,0,1,0,0,0,0,0,1
15,307,3699,62070080,0,0,1,0,0,0,0,0,1
15,357,2074,62077010,1,10,57,100,137,2,14,0,321
15,357,2733,62077020,0,0,191,98,0,0,0,0,289
15,357,2857,62077030,0,10,50,0,1,0,0,0,61
15,357,2872,62077040,0,0,5,0,0,0,0,0,5
15,357,3039,62077045,0,0,31,0,0,0,0,1,32
15,357,3072,62077050,0,22,246,1150,210,2,10,1,1641
15,357,3291,62077060,0,12,512,599,1040,0,0,1,2164
15,426,50,62084010,0,0,0,0,0,1,0,0,1
15,426,220,62084020,0,0,2,0,0,0,0,0,2
15,426,226,62084030,0,0,1,0,0,0,0,0,1
15,426,2495,62084040,0,0,0,0,0,13,0,0,13
15,426,3292,62084050,0,0,2,0,0,0,0,0,2
15,426,3500,62084060,1,10,172,0,0,861,0,1,1045
16,18,180,66007010,0,10,708,0,3,0,0,0,721
16,18,751,66007020,0,0,0,0,0,0,0,4,4
16,18,1028,66007040,0,10,1,0,1,0,0,0,12
16,18,1029,66007050,0,0,2,0,0,0,0,1,3
16,18,1298,66007060,1,10,1066,67,482,0,0,2,1628
16,18,1502,66007070,1,10,427,16,66,0,0,0,520
16,18,1555,66007080,0,10,1,0,50,0,0,0,61
16,18,1767,66007090,2,10,36,299,894,3,2,0,1246
16,18,2087,66007100,1,10,681,3,2,0,0,5,702
16,18,2280,66007110,0,0,1,1,1,0,0,0,3
16,18,2717,66007140,0,10,0,0,4,1,0,0,15
16,18,3029,66007150,0,10,3,0,0,0,0,0,13
16,18,3405,66007160,0,0,0,0,0,1,0,1,2
16,62,594,66014010,0,10,277,0,15,0,0,0,302
16,62,2670,66014020,0,0,27,0,3,0,0,0,30
16,63,598,66021010,0,10,328,147,808,8,0,0,1301
16,63,3406,66021020,0,0,0,0,0,0,0,0,0
16,71,244,66028010,0,0,5,2,62,0,0,0,69
16,71,1328,66028010,0,10,27,26,17,0,0,1,81
16,71,1869,66028030,0,0,16,17,11,0,0,0,44
16,71,2065,66028040,0,0,20,22,7,0,0,0,49
16,71,3964,-1,1,0,0,0,0,0,0,0,1
16,71,3056,66028050,1,21,709,10,1009,794,174,27,2745
16,71,3788,66028060,0,10,121,145,208,36,1800,0,2320
16,84,360,66035030,0,0,0,0,15,0,0,0,15
16,84,418,66035030,0,0,0,0,8,0,0,0,8
16,84,426,66035030,0,0,146,18,40,0,1,0,205
16,84,762,66035010,0,20,50,126,974,111,894,81,2256
16,84,1933,66035020,0,10,99,18,867,0,1,70,1065
16,84,3066,66035030,0,10,28,25,7,0,2,40,112
16,92,380,66042003,0,0,0,0,10,0,0,0,10
16,92,407,66042005,0,0,2,0,160,0,0,10,172
16,92,478,66042007,0,0,0,0,60,0,0,0,60
16,92,814,66042010,1,10,14,92,250,5,0,15,387
16,92,1208,66042020,0,10,615,124,884,0,0,121,1754
16,159,631,66049010,0,10,28,20,123,0,0,0,181
16,159,869,66049020,0,0,3,0,60,0,0,0,63
16,159,1196,66049030,0,0,5,0,61,0,0,0,66
16,159,1535,66049040,2,20,421,703,142,22,1,1,1312
16,184,54,66056010,1,10,473,144,649,0,0,2,1279
16,184,615,66056020,0,10,1,15,178,1,0,1,206
16,184,618,66056030,0,0,0,0,0,0,0,2,2
16,184,622,66056040,0,0,0,0,1,0,0,0,1
16,184,1019,66056070,0,10,2,1,10,3,0,0,26
16,184,1160,66056080,0,10,8,4,50,0,0,1,73
16,184,1356,66056090,2,10,4,129,707,110,5,536,1503
16,184,1521,66056100,0,10,0,0,50,1,0,0,61
16,184,1547,66056110,0,10,73,225,1056,6,0,0,1370
16,184,1657,66056120,0,0,0,0,0,0,0,69,69
16,184,2430,66056140,0,0,0,0,0,0,0,3,3
16,184,2431,66056150,0,0,0,0,0,0,0,2,2
16,184,2588,66056170,0,0,0,0,0,0,0,2,2
16,184,2590,66056180,0,0,0,0,0,0,0,0,0
16,184,2719,66056190,0,0,0,0,1,0,0,0,1
16,184,2794,66056200,0,10,37,188,845,17,0,0,1097
16,184,3364,66056220,1,10,544,628,93,128,1375,3,2782
16,184,3399,66056230,0,0,0,0,3,0,0,0,3
16,184,3878,66056250,0,0,0,0,3,0,0,0,3
16,185,1610,66063010,1,10,110,0,1,0,0,35,157
16,203,1736,66070010,0,0,0,35,10,3,0,80,128
16,203,1742,66070020,0,0,0,26,2,0,0,0,28
16,203,2824,66070030,0,0,0,0,0,1,0,0,1
16,215,1849,66077010,1,0,5,1,50,0,2,295,354
16,215,3513,66077020,0,0,342,109,221,0,0,296,968
16,216,1258,66084010,0,10,0,0,37,0,0,0,47
16,216,1326,66084020,4,10,0,0,172,0,0,0,186
16,216,1852,66084030,0,0,0,0,36,0,0,0,36
16,223,1956,66091020,0,0,41,0,5,0,0,0,46
16,224,143,66098010,0,0,2,0,0,0,0,0,2
16,224,590,66098020,0,0,2,0,0,0,0,0,2
16,224,1027,66098030,0,10,24,27,5,1,0,115,182
16,224,1998,66098040,0,10,98,0,1,0,0,0,109
16,224,3349,66098050,0,0,2,0,0,0,0,0,2
16,249,2552,66105010,0,0,1,0,32,0,0,4,37
16,249,3077,66105020,5,10,91,1,1,0,0,12,120
16,249,3239,66105030,0,0,11,0,34,0,0,3,48
16,249,3402,66105040,0,0,2,0,27,1,0,4,34
16,270,1251,66112010,0,10,66,108,204,0,0,0,388
16,270,1336,66112020,0,10,0,0,80,0,0,0,90
16,270,2286,66112030,0,0,0,0,41,0,0,0,41
16,270,2407,66112050,0,10,0,0,40,0,1,0,51
16,270,3022,66112070,0,10,1,4,44,2,0,0,61
16,270,3144,66112040,2,0,828,817,110,40,69,0,1866
16,270,3145,66112080,0,0,0,0,15,0,0,0,15
16,273,2442,66119020,0,0,42,1,4,4,0,0,51
16,273,3277,66119030,2,0,19,0,2,3,0,0,26
16,289,56,66126010,0,10,75,0,0,0,0,0,85
16,289,961,66126020,2,10,175,188,15,0,0,100,490
16,289,1325,66126030,0,0,0,0,0,1,74,0,75
16,289,1662,66126040,0,10,515,66,696,0,0,40,1327
16,289,2691,66126060,0,10,134,99,300,1,0,103,647
16,289,3189,66126070,2,0,521,1,107,87,972,581,2271
16,289,3474,66126080,1,10,86,0,1,0,0,0,98
16,446,3964,-1,0,0,2,0,0,0,0,129,131
16,332,126,66133010,0,50,0,0,1,0,0,3,54
16,332,661,66133020,0,0,4,0,0,0,0,0,4
16,332,1024,66133030,1,10,77,23,34,1,0,0,146
16,332,1993,66133040,0,0,0,0,0,0,0,1,1
16,332,2185,66133050,0,30,4,2,0,0,0,0,36
16,332,2744,66133060,0,0,6,0,0,0,0,0,6
16,332,2974,66133070,0,0,0,0,1,0,0,0,1
16,332,3225,66133080,0,0,0,0,0,0,0,5,5
16,332,3247,66133100,1,50,36,7,11,0,0,10,115
16,339,172,66140010,0,10,0,0,1,0,0,1,12
16,339,1005,66140020,0,0,0,0,35,0,0,0,35
16,339,1275,66140030,0,0,0,0,39,0,0,1,40
16,339,1294,66140040,0,10,0,0,0,0,1,0,11
16,339,2999,66140050,0,10,735,620,160,31,4,1,1561
16,338,629,66147010,1,20,157,160,407,1,1,0,747
16,338,3950,66147015,0,0,32,36,189,0,0,0,257
16,338,1983,66147020,0,10,16,21,321,1,0,0,369
16,338,2997,66147030,0,10,448,306,35,159,3,10,971
16,360,156,66154010,0,0,38,2,4,2,0,0,46
16,360,166,66154020,0,10,48,0,3,0,0,0,61
16,360,1191,66154030,0,0,0,0,0,0,0,400,400
16,360,3083,66154040,0,20,89,0,6,0,0,0,115
16,385,38,66161010,0,0,8,0,0,2,0,0,10
16,385,626,66161020,0,0,0,0,0,0,0,50,50
16,385,2258,66161030,0,0,30,6,1,5,0,0,42
16,385,2506,66161040,0,0,0,0,61,0,0,135,196
16,385,2764,66161050,0,0,0,0,0,0,0,30,30
16,385,3162,66161060,0,0,0,0,0,0,0,30,30
16,385,3246,66161070,4,10,155,35,70,12,0,0,286
17,3,3455,70126020,0,0,60,0,0,0,0,0,60
17,3,3576,70126010,0,0,0,6,1,1,0,0,8
17,3,3577,70126030,0,0,80,0,0,0,0,0,80
17,3,3797,70126050,0,0,38,14,1,0,0,0,53
17,4,16,70063040,0,10,258,54,12,2,0,11,347
17,4,125,70063010,0,0,6,0,0,0,0,0,6
17,4,918,70063020,0,0,3,0,0,0,0,0,3
17,4,2060,70063030,0,0,77,29,8,2,0,0,116
17,4,3964,-1,1,0,0,0,0,0,0,0,1
17,9,1312,70007010,0,24,267,132,96,0,2,0,521
17,9,3964,-1,0,0,0,0,0,0,0,300,300
17,9,3653,70007010,0,0,12,12,0,0,0,0,24
17,9,3654,70007020,0,0,112,41,7,4,0,0,164
17,17,3964,-1,0,0,0,0,0,0,0,72,72
17,17,3623,70014020,0,0,70,53,2,2,0,0,127
17,67,318,70021010,0,0,1294,0,0,0,0,0,1294
17,67,609,70021020,0,0,370,0,0,0,0,2,372
17,67,3353,70021030,0,0,130,0,0,0,0,0,130
17,71,3152,70028010,6,523,676,973,189,1101,330,687,4485
17,82,532,70035010,1,0,0,0,0,0,0,0,1
17,82,724,70035020,0,0,445,434,642,2,0,2,1525
17,82,3512,70035070,0,0,5,0,0,0,0,250,255
17,82,3671,70035080,0,0,0,10,3,1,0,0,14
17,94,819,70042010,2,39,1228,1108,572,293,279,0,3521
17,94,3749,70042010,0,0,0,2,0,1,0,0,3
17,199,160,70049010,0,0,34,3,1,0,0,0,38
17,199,516,70049020,0,0,39,3,1,0,0,1,44
17,199,1693,70049030,0,0,71,5,3,0,0,11,90
17,199,2070,70049040,0,0,98,8,3,0,0,1,110
17,199,2723,70049050,1,0,21,0,0,0,0,2,24
17,199,2983,70049060,0,0,325,69,30,0,9,10,443
17,199,3452,70049070,0,0,78,6,3,0,0,1,88
17,214,1274,70056010,0,0,49,2,1,0,0,0,52
17,214,1601,70056020,0,0,77,3,2,0,0,0,82
17,214,1669,70056030,0,0,108,1,0,0,0,0,109
17,214,2436,70056040,0,0,5,0,0,0,0,0,5
17,214,2513,70056050,0,0,22,2,1,0,0,0,25
17,214,2613,70056060,0,0,83,2,1,0,0,0,86
17,214,3126,70056070,0,0,92,3,2,0,0,0,97
17,214,3142,70056080,1,0,936,150,4,1,0,1,1093
17,214,3353,70056090,0,0,60,1,1,0,0,0,62
17,214,3712,70056100,0,0,22,2,1,0,0,0,25
17,214,3725,70056110,1,0,163,5,2,0,0,3,174
17,446,3964,-1,0,0,4,0,0,0,0,7,11
17,312,465,70070010,0,0,13,1,0,0,0,0,14
17,312,691,70070020,0,0,13,1,0,0,0,0,14
17,312,2903,70070030,0,0,24,34,0,0,0,0,58
17,312,3537,70070010,0,0,4,44,3,6,0,0,57
17,312,3538,70070040,1,13,205,177,309,0,0,0,705
17,312,3564,70070050,0,0,82,14,2,0,0,0,98
17,312,3593,70070060,0,0,50,4,2,0,0,0,56
17,329,1266,70077010,0,0,27,5,0,0,0,0,32
17,329,2937,70077010,0,85,774,123,55,0,38,2,1077
17,329,3573,70077020,0,0,114,133,44,23,31,0,345
17,329,3677,70077020,0,0,0,188,23,42,0,0,253
17,332,2974,70084010,0,18,1079,1031,97,0,70,0,2295
17,372,468,70091010,0,0,2,0,0,0,0,0,2
17,372,1153,70091020,0,0,5,26,3,0,0,0,34
17,372,3127,70091030,0,0,4,2,0,0,0,0,6
17,372,3612,70091050,0,0,2,0,0,0,0,0,2
17,372,3615,70091060,0,0,55,18,1,0,0,0,74
17,372,3622,70091040,0,0,4,0,0,0,0,0,4
17,372,3791,70091070,1,0,7,9,1,0,0,210,228
17,382,125,70098010,0,0,0,9,3,6,0,0,18
17,382,3220,70098010,0,41,755,1486,119,101,102,9,2613
17,388,736,70105010,2,0,1,0,1,0,0,0,4
17,388,843,70105020,0,0,1,0,1,0,0,0,2
17,388,1137,70105040,0,0,10,1,0,0,0,0,11
17,388,1617,70105050,0,0,7,1,0,0,0,0,8
17,388,2084,70105060,1,0,0,0,0,0,0,0,1
17,388,2184,70105070,0,0,14,49,5,2,0,0,70
17,388,2672,70105080,0,0,10,1,0,0,0,0,11
17,388,2881,70105090,0,0,1,0,0,0,0,0,1
17,388,3724,70105100,0,0,23,120,13,6,0,42,204
17,421,3670,70112010,0,0,201,182,3,2,0,0,388
17,427,237,70119010,0,0,0,30,0,0,0,0,30
17,427,3964,-1,0,0,0,0,0,0,0,190,190
17,427,3778,70119060,3,0,1,260,0,0,0,1,265
17,440,3566,70133010,0,0,224,114,2,9,0,0,349
18,26,638,74007010,0,0,0,0,0,882,0,0,882
18,26,1927,74007010,0,0,0,0,0,19,0,0,19
18,26,2131,74007030,0,0,0,0,0,13,0,0,13
18,26,2160,74007010,0,0,0,0,0,21,0,0,21
18,26,2283,74007040,0,0,0,105,0,1,0,0,106
18,26,3964,-1,3,0,0,0,0,0,0,0,3
18,26,2611,74007010,0,0,0,0,1,0,0,0,1
18,26,2901,74007050,1,0,0,0,0,37,0,0,38
18,26,3018,74007010,0,0,0,0,0,76,0,0,76
18,26,3112,74007070,0,0,0,279,0,1,0,0,280
18,26,3173,74007070,0,0,0,0,0,0,0,1,1
18,34,1850,74014010,0,0,0,0,0,392,0,0,392
18,34,2227,74014010,0,0,0,0,0,246,0,0,246
18,34,2515,74014020,0,0,0,0,0,660,0,0,660
18,34,3181,74014040,0,0,0,0,0,13,0,0,13
18,34,3831,74014030,0,0,0,0,0,513,0,0,513
18,34,3652,74014040,0,0,0,0,0,283,0,0,283
18,85,989,74028010,2,0,0,260,0,2,0,0,264
18,85,1041,74028020,0,0,0,0,1,891,0,0,892
18,85,1182,74028020,0,0,0,0,1,0,0,0,1
18,85,2502,74028030,0,0,0,245,0,880,0,0,1125
18,85,2625,74028040,0,0,0,0,0,61,0,0,61
18,85,2950,74028050,0,0,0,0,0,106,0,0,106
18,85,3178,74028060,0,0,0,0,0,74,0,0,74
18,85,3391,74028070,0,0,0,320,0,1,0,0,321
18,85,3833,74028080,0,0,0,45,0,308,0,0,353
18,85,3691,74028090,0,0,0,50,0,508,0,0,558
18,111,689,74021010,0,0,0,0,0,229,0,0,229
18,111,1238,74021060,0,0,0,0,0,66,0,0,66
18,111,1330,74021020,0,0,0,0,0,1,0,0,1
18,111,1478,74021030,0,0,0,60,0,249,0,0,309
18,111,1838,74021040,0,0,0,0,0,72,0,0,72
18,111,1900,74021050,0,0,0,0,0,87,0,0,87
18,111,1988,74021060,0,0,100,375,0,17,0,0,492
18,111,3964,-1,27,0,0,0,0,0,0,0,27
18,111,3017,74021080,0,0,0,0,0,187,0,0,187
18,111,3046,74021090,0,0,0,0,0,3,0,0,3
18,171,1795,74035010,0,0,0,0,0,28,0,0,28
18,171,1798,74035020,0,0,0,0,0,130,0,0,130
18,171,1811,74035030,0,0,151,530,148,3,0,0,832
18,171,1831,74035040,0,0,0,0,0,1,0,0,1
18,171,1961,74035040,0,0,0,0,0,9,0,0,9
18,171,2128,74035050,0,0,0,0,0,58,0,0,58
18,171,3150,74035060,0,0,0,0,0,381,0,0,381
18,171,3725,74035070,0,35,552,2084,702,148,1,14,3536
18,171,3777,74035090,0,0,5,0,0,22,0,0,27
18,180,149,74042010,0,0,0,0,0,212,0,0,212
18,180,203,74042020,0,0,0,0,0,257,0,0,257
18,180,265,74042030,0,0,0,0,0,64,0,0,64
18,180,503,74042040,2,0,0,0,0,196,0,0,198
18,180,568,74042050,1,0,0,299,0,662,0,0,962
18,180,1468,74042060,0,0,0,0,0,194,0,1,195
18,180,1465,74042070,0,0,0,0,0,149,0,1,150
18,180,1930,74042080,1,0,0,0,0,0,0,1,2
18,180,2365,74042100,2,0,0,0,0,509,0,0,511
18,180,2494,74042110,0,0,0,0,0,20,0,0,20
18,180,2505,74042120,2,0,0,0,0,83,0,0,85
18,180,2532,74042130,0,0,0,139,0,361,0,0,500
18,180,3467,74042140,0,0,0,0,0,810,0,0,810
18,212,690,74049010,0,0,99,67,0,900,0,0,1066
18,212,771,74049020,0,0,18,22,0,250,0,0,290
18,212,2003,74049030,0,0,0,0,0,51,0,0,51
18,212,2187,74049040,0,0,0,0,0,64,0,0,64
18,212,2227,74049050,0,0,2,40,0,12,0,0,54
18,212,2403,74049060,0,0,967,487,0,81,7,34,1576
18,212,3240,74049070,0,0,142,280,0,2,0,0,424
18,212,3350,74049080,2,0,0,0,0,111,0,0,113
18,217,120,74056010,0,0,0,0,0,71,0,0,71
18,217,121,74056020,0,0,0,0,1,85,0,0,86
18,217,278,74056030,5,0,0,0,1,183,0,0,189
18,217,510,74056040,0,0,0,0,0,202,0,0,202
18,217,552,74056070,0,0,0,0,0,0,0,1,1
18,217,731,74056050,0,0,0,0,0,34,0,0,34
18,217,828,74056060,0,0,0,0,0,9,0,0,9
18,217,1114,74056070,0,0,0,0,1,252,0,0,253
18,217,1343,74056080,0,0,0,0,0,1,0,0,1
18,217,1763,74056090,0,0,0,0,0,29,0,0,29
18,217,1803,74056100,0,3,86,136,196,82,0,0,503
18,217,1962,74056105,0,0,0,0,1,0,0,0,1
18,217,2047,74056070,0,0,0,0,0,55,0,1,56
18,217,2769,74056120,0,0,0,0,0,2,0,0,2
18,217,3052,74056130,0,0,0,0,0,35,0,0,35
18,217,3131,74056140,0,0,0,0,0,160,0,0,160
18,217,3159,74056150,3,135,916,950,816,18,32,5,2875
18,217,3514,74056140,0,0,0,0,0,7,0,0,7
18,217,3895,74056160,0,0,0,0,0,103,0,0,103
18,240,1297,74063050,0,0,0,0,0,11,0,0,11
18,240,1966,74063020,0,0,0,0,0,2,0,0,2
18,240,1996,74063010,2,0,0,0,0,49,0,0,51
18,240,2039,74063020,0,0,0,0,0,98,0,0,98
18,240,2059,74063030,5,0,0,0,0,30,0,0,35
18,240,2084,74063040,0,0,0,0,0,27,0,0,27
18,240,2652,74063050,0,0,0,0,0,183,0,0,183
18,240,2766,74063060,0,0,0,0,0,59,0,0,59
18,240,3165,74063070,0,0,1,1,0,324,0,0,326
18,240,3828,74063080,1,0,0,0,0,211,0,0,212
18,446,3964,-1,0,0,0,0,0,0,0,368,368
19,114,983,78007010,0,12,48,199,1074,0,0,0,1333
19,114,2860,78007020,0,21,38,96,911,0,0,1,1067
19,121,606,78014010,4,10,918,19,728,12,0,324,2015
19,121,748,78014020,1,0,89,0,1,1,0,31,123
19,121,1760,78014040,0,0,0,86,0,0,0,2,88
19,121,2076,78014060,0,10,861,1,220,0,247,0,1339
19,121,2695,78014070,0,40,1507,1,1316,0,55,1,2920
19,121,2840,78014080,0,29,184,614,688,0,0,11,1526
19,121,3374,78014090,0,0,0,0,0,0,0,1,1
19,193,10,78021060,0,10,211,0,0,0,0,0,221
19,193,1337,78021010,1,0,0,0,0,0,0,0,1
19,193,2416,78021030,0,0,0,0,0,0,0,1,1
19,193,3016,78021040,38,232,21,1010,1110,540,4602,2,7555
